text,label
Isinbajewa kończy karierę sportową,__label__1
Rio: Amerykański pływak składał fałszywe zeznania. Teraz musi zapłacić 11 tys. dolarów,__label__1
Pięciobój nowoczesny w Rio: Oktawia Nowacka z brązem,__label__1
Wielki gest Małachowskiego. Przekazał swój medal z Rio na ratowanie małego Olka,__label__1
Kajakarstwo w Rio: Źeńska czwórka nie powalczy o medale,__label__1
Nawałka powołał piłkarzy z zagranicznych klubów na mecz z Kazachstanem,__label__1
Jakub Łucak przed meczem szczypiornistów o finał: Bielecki to lider. On bardzo chce zdobyć ten medal,__label__1
Zbigniew Boniek powalczy o kolejną kadencję na stanowisku szefa PZPN,__label__1
Bolt: Udowodniłem światu swoją wielkość,__label__1
Kilkuset młodych sportowców i kilkanaście konkurencji. W Warszawie ruszyła Onko-Olimpiada,__label__1
Majewski: Przez kilkanaście lat byłem na szczycie. To koniec mojej olimpijskiej przygody,__label__1
Początek roku szkolnego z zupełnie nowym placem zabaw. Lepsze Jutro zmienia Zagórz,__label__1
Majewski szósty w konkursie pchnięcia kulą. Bukowiecki bez awansu do finału,__label__1
Rio 2016. Piłkarze ręczni zagrają o finał Nowicki powalczy o medal w rzucie młotem,__label__1
Monika Michalik: Spełnił się mój sen. To wielka radość,__label__1
Rio: Brązowy medal Michalik Andrejczyk tuż za podium,__label__1
Rio: Monika Michalik zdobywa brąz w zapasach!,__label__1
Igrzyska olimpijskie w obozach jenieckich. Rzucano kostką brukową skakano przez rów melioracyjny...,__label__1
Ciąg dalszy afery z Ryanem Lochte. Pływak składał fałszywe zeznania,__label__1
Huczne powitanie złotej Anity Włodarczyk. ?"Tylu ludzi się nie spodziewałam",__label__1
Rio: Sztangiście odebrano medal bo był na dopingu,__label__1
Rio: Polki nie pobiegną w finale sztafety 4x100 m,__label__1
Rio: Kamila Lićwinko w finale skoku wzwyż,__label__1
Rio: Bukowiecki i Majewski w finale konkursu pchnięcia kulą,__label__1
Kajakarstwo w Rio: Wojnarowska czwarta w finale B,__label__1
Zwyciężczyni maratonu w Hanowerze przyłapana na dopingu,__label__1
Rajd Niemiec: Zmarł jeden z kibiców przerwano odcinek testowy,__label__1
Rio 2016: Andrejczyk w finale rzutu oszczepem Majewski w eliminacjach pchnięcia kulą,__label__1
"Bielecki może niszczyć państwa". Memy po meczu Polska - Chorwacja!,__label__1
Lekarz polskich szczypiornistów: Jedynym problemem w tej chwili jest walka o Michała Jureckiego,__label__1
Agnieszka Radwańska wygrała z Petkovic w Cincinnati,__label__1
Nasi siatkarze wracają do domu. "Nie wiem czy Antiga będzie nadal trenerem",__label__1
Trener naszych szczypiornistów: Teraz nowy turniej nowe marzenia,__label__1
Rio: Polscy szczypiorniści w półfinale! Pokonali Chorwację 30:27,__label__1
Liga Mistrzów: Legia Warszawa pokonała Dundalk FC 2:0,__label__1
Rio: Aresztowano przewodniczącego EOC. Jest podejrzany o nielegalną sprzedaż biletów,__label__1
Szokujące zachowanie kibiców podczas konkursu skoku o tyczce. "Takie rzeczy są niedopuszczalne",__label__1
Rio: Bramka Neymara najszybszą w historii igrzysk,__label__1
Paweł Fajdek załamany po Rio. "Przede mną najtrudniejszy okres w moim życiu",__label__1
Medalowe osady wioślarskie już w Polsce!,__label__1
Polscy siatkarze kończą przygodę z Rio. Przegrywamy z Amerykanami 0:3,__label__1
Dundalk FC - od najgorszej drużyny w Irlandii do największej sensacji kwalifikacji Ligi Mistrzów,__label__1
Rio: Ryan Lochte z zakazem opuszczania Brazylii w związku z niejasną "napaścią rabunkową",__label__1
Rio: Awans Cichockiej i Jóźwik do półfinału na 800 m,__label__1
Rio: Ewelina Wojnarowska popłynie w finale B K1 500 m,__label__1
Rio: Dramat Fajdka - nie wystąpi w finale rzutu młotem. Szansę na medal ma Nowicki!,__label__1
Liga Mistrzów: FC Dundalk kontra Legia Warszawa. Obie drużyny powalczą o marzenia,__label__1
Maria Andrejczyk: Mam dopiero 20 lat. Nie oczekujcie ode mnie zbyt wiele,__label__1
Rio: W środę siatkarze i szczypiorniści grają o strefę medalową Fajdek rzuca w eliminacjach,__label__1
Bracia Zielińscy wydaleni z grupy wojskowej,__label__1
Hokejowa Liga Mistrzów. Rohacek: Jesteśmy przygotowani mentalnie i fizycznie,__label__1
Rio: Karol Hoffmann poza ścisłym finałem trójskoku,__label__1
Zmarł były prezydent FIFA Joao Havelange. Miał 100 lat,__label__1
?RMF 4RACING Team przed Columna Medica Baja Poland: "To dla nas najważniejsze wydarzenie w sezonie!",__label__1
Rewelacyjne kajakarki! Dzięki nim w Rio zdobyliśmy dwa kolejne medale,__label__1
Prezes PZPC Szymon Kołecki złożył rezygnację,__label__1
Mamy kolejny siódmy już medal! Srebro wywalczyła Marta Walczykiewicz,__label__1
Mikołajczyk i Naja z brązem w kajakarstwie!,__label__1
To nie jest film dla ludzi o słabych nerwach. Bargiel zjeżdża z Piku Pobiedy!,__label__1
Szokujące sceny na stadionie w Szwecji. Zamaskowany chuligan zaatakował bramkarza,__label__1
Rio: Kajakarki walczą w finałach o medale,__label__1
Andrew Bourke cudem uniknął śmierci. Jego głowa wystawała przez okno dachującej Alfy Romeo GTV,__label__1
W Rio zmarł trener niemieckiej kadry kajakarzy,__label__1
Siatkówka: Amerykanie ćwierćfinałowymi rywalami Polaków,__label__1
Anita Włodarczyk: To medal dla mamy,__label__1
Polska gładko wygrała z Kubą 3:0. W środę gramy w ćwierćfinale!,__label__1
Prawie 3200 próbek pobranych do badań antydopingowych. W Rio trzy przypadki dopingu,__label__1
Rio: Anita Włodarczyk z rekordem świata i złotym medalem!,__label__1
Andrzej Bargiel dla RMF FM: Rekordy? Mam do tego spory dystans,__label__1
Nie żyje były piłkarz Manchesteru City. Dalian Atkinson zmarł podczas policyjnej interwencji,__label__1
Polscy szczypiorniści w ćwierćfinale IO. Awans zagwarantowali nam Niemcy,__label__1
Bądź jak Julia Kamińska Joanna Jabłczyńska czy Rafał Sonik i wesprzyj Poland Business Run,__label__1
Lukas Podolski zakończył karierę reprezentacyjną,__label__1
Bargiel po zdobyciu Śnieżnej Pantery: Cieszymy się że już po wszystkim. Cel zrealizowany,__label__1
Rio 2016. Chińska skoczkini do wody zdobyła medal... i narzeczonego,__label__1
Rankingi WTA: Agnieszka Radwańska piąta prowadzi Serena Williams,__label__1
Rio 2016. Apelacja Klisziny uwzględniona Rosjanka może wystąpić,__label__1
Rio 2016. Polscy badmintoniści pokonani w ćwierćfinale. „Zapłaciliśmy cenę za grupę śmierci",__label__1
Rio 2016. Włodarczyk powalczy o medal siatkarze i szczypiorniści rozegrają ostatnie mecze grupowe,__label__1
Rio 2016. Amerykańska gimnastyczka idzie jak burza! 19-latka ma już trzy złote medale,__label__1
Rio 2016. Kolejny triumf Usaina Bolta w biegu na 100 m,__label__1
Anita Włodarczyk: Szanse na złoto w Rio oceniam na 99 procent,__label__1
Iwona Lewandowska po Rio: Trzeba było walczyć z... tropikiem,__label__1
Rio: Piotr Myszka niestety bez medalu w windsurfingu,__label__1
Rio: Ryan Lochte i trzej inni amerykańscy pływacy napadnięci w taksówce,__label__1
Złota medalistka z Rio nie mogła zdobyć biletu na koncert Drake'a więc raper osobiście ją zaprosił,__label__1
Fajdek broni braci Zielińskich. "Na głupich ludzi oni mi nie wyglądają",__label__1
Rio 2016. Michael Phelps kończy karierę. „Myślałem że się rozpłaczę”,__label__1
Wielki wyczyn Andrzeja Bargiela. Zdobył Śnieżną Panterę w rekordowym czasie!,__label__1
Rio 2016: Piotr Myszka będzie dziś walczył o brązowy medal,__label__1
Rio 2016. Michael Phelps z kolejnym złotem!,__label__1
Rio 2016: Polskie siatkarki plażowe odpadły w 1/8 finału,__label__1
Rio 2016. Adam Kszczot nie awansował do finału. "Nie mogłem pobiec szybciej",__label__1
Rio: Polscy szczypiorniści pokonali Szwedów 25:24,__label__1
Pierwszy gol Milika w barwach SSC Napoli,__label__1
Zawieszona za doping Danekowa: WADA jest jak mafia,__label__1
Zacięty siatkarski bój zakończony przegraną Polaków. Polska-Rosja 2:3,__label__1
"Taki jest sport i to jest jego piękno". Małachowski ze srebrnym medalem,__label__1
Rio: Polskie szablistki pokonały Meksykanki o miejsca 5-8. Kozaczuk z kontuzją,__label__1
Rio: Kibice przepłynęli zanieczyszczony akwen by pogratulować medalistkom,__label__1
Rio: Brazylijski kolarz szosowy podejrzany o doping,__label__1
Rio: Polscy kolarze torowi odpadli z rywalizacji w sprincie,__label__1
Rio: Omelko w półfinale biegu na 400 metrów,__label__1
Rio: Swoboda w półfinale biegu na 100 m,__label__1
Śnieżna Pantera: Andrzej Bargiel ruszył w górę! W niedzielę spróbuje zdobyć Pik Pobiedy,__label__1
Rio: Michael Phelps zdobył 27. medal olimpijski,__label__1
Rio: Anita Włodarczyk i Joanna Fiodorow awansowały do finału rzutu młotem,__label__1
Rio: Wypadek z udziałem członków ekipy niemieckich kajakarzy. Stan jednego z rannych krytyczny,__label__1
Rio: W sobotę Małachowski walczy o medal szczypiorniści grają ze Szwecją,__label__1
Messi wraca do reprezentacji Argentyny. "Moja miłość do ojczyzny jest zbyt potężna",__label__1
Braci Zielińskich zjazd do bazy,__label__1
Rio: Egipcjanin odmówił podania ręki Izraelczykowi,__label__1
Adrian Zieliński: Nie mam nic sobie do zarzucenia,__label__1
Rio: Etiopka Almaz Ayana pobiła rekord świata ustanowiony 23 lata temu!,__label__1
Rio: Polscy wioślarze zajmują 6. miejsce w finale dwójek,__label__1
Kołecki: Nie mam złudzeń że wynik testu Adriana Zielińskiego będzie negatywny,__label__1
Dawano mu 5 proc. na przeżycie. W Rio sięgnął po złoto!,__label__1
Rio: To z nimi wiążemy największe medalowe nadzieje. Dziś rywalizację zaczynają lekkoatleci,__label__1
Michael Phelps ma już 22 złote medale,__label__1
Radwańska i Kubot odpadli w 1. rundzie miksta. „Za szybko się to wszystko skończyło”,__label__1
Rio: Kenijski trener odesłany do domu. Udawał zawodnika podczas kontroli antydopingowej,__label__1
Polskie wioślarki wywalczyły złoto w Rio. "To był bieg życia. Wierzyłyśmy do końca",__label__1
Rio 2016: Polscy siatkarze w ćwierćfinale! Pokonali Argentynę 3:0!,__label__1
Rio 2016: Czerniak awansował do półfinału Korzeniowski odpadł,__label__1
Rio 2016. Polscy kajakarze górscy na 5. miejscu w finale slalomu C2,__label__1
Adam Korol o sukcesach polskich wioślarek w Rio: Dobrze że dziewczyny wzięły sprawy w swoje ręce,__label__1
Rio 2016. Polscy szczypiorniści pokonali Egipcjan!,__label__1
Rio 2016: Polscy kajakarze górscy w finale!,__label__1
Marit Bjoergen walczy z kolejną kontuzją. "Nie mogę biegać",__label__1
Rio 2016: Sukces polskich wioślarek! Fularczyk-Kozłowska i Madaj mają złoto!,__label__1
Rio 2016: Polskie siatkarki plażowe przegrywają z Brazylijkami ale awansują do 1/8 finału,__label__1
Rio 2016: Polska czwórka podwójna kobiet zdobyła brązowy medal!,__label__1
Rio 2016: Męska czwórka podwójna z Polski bez medali,__label__1
Jakub Bednaruk: Argentynę kilka lat temu regularnie laliśmy ale to się skończyło,__label__1
Były trener Legii Warszawa - Stanisław Czerczesow - selekcjonerem reprezentacji Rosji,__label__1
Kontrola w Polskim Związku Podnoszenia Ciężarów. Cofną dotację?,__label__1
Policja bada zatrucie tenisistki podczas turnieju w Wimbledonie. Jej życie było zagrożone,__label__1
Rio. Artur Siódmiak przed meczem Polska-Egipt: Jest źle ale wierzę że to wygramy,__label__1
Koszmarna kontuzja sztangisty z Armenii,__label__1
Rio: Dziś kolejne mecze polskich drużyn i medalowa szansa wioślarek,__label__1
Piłkarski PP: Legia i Zagłębie poza rozgrywkami,__label__1
Rio: Radosław Kawęcki poza półfinałem na 200 m st. grzbietowym,__label__1
Adrian Zieliński również na dopingu? "Jestem czysty niczego nie brałem",__label__1
Tomasz Zieliński na dopingu. Pięciokrotnie przekroczona norma nandrolonu w organizmie sztangisty,__label__1
Rio: Regaty wioślarskie odwołane z powodu złej pogody,__label__1
Konrad Czerniak nie wystartował w eliminacjach pływackich w Rio. "Niedopatrzenie",__label__1
Woda w basenie olimpijskim zmieniła kolor. Organizatorzy: ?Ludzie zachowajcie spokój,__label__1
Andrzej Bargiel zdobył 4. szczyt Śnieżnej Pantery. Zakopiańczyk stanął na wierzchołku Chan Tengri,__label__1
Rio: Autobus z dziennikarzami celem ataku. "Rzuciliśmy się na podłogę",__label__1
Rio: Dziś finały wioślarzy start kolarzy ostatnia szansa tenisistów,__label__1
Scysja po meczu Polska-Iran: Trenerom i zawodnikom puściły nerwy,__label__1
Michael Phelps ma już 25 medali olimpijskich w tym 21 złotych!,__label__1
Michael Phelps zdobył 20. złoty medal olimpijski,__label__1
Serena Williams odpadła w 3. rundzie singla,__label__1
Rio: Emocjonujące spotkanie siatkarzy. Polacy pokonali Iran 3:2!,__label__1
Adrian Zieliński o dopingowej wpadce brata: To jest nielogiczne. Musiałby być totalnym idiotą,__label__1
Rio: Polki w 1/8 finału siatkówki plażowej!,__label__1
Polscy sztangiści na dopingu prezes Polskiego Związku Podnoszenia Ciężarów rezygnuje,__label__1
Rio: Polscy szczypiorniści przegrali z Niemcami 29:32,__label__1
?Awantura o kasę z Kapustką w tle,__label__1
PKOL: Badanie próbki B potwierdziło stosowanie dopingu przez Tomasza Zielińskiego,__label__1
Pobiegną dla tych którzy biec nie mogą. Są jeszcze wolne miejsca w Poland Business Run,__label__1
Witold Roman: Mika to najważniejszy gracz kadry siatkarzy,__label__1
Smorawiński: Próbka B także wykazała w organizmie Zielińskiego doping,__label__1
Wtorkowe występy Polaków,__label__1
Ojciec Rafała Majki o olimpijskim brązie: Powiedział że na tym nie poprzestanie. Marzenia są duże,__label__1
Niepełnosprawny Brytyjczyk bez rąk i stóp zdobył jeden z najtrudniejszych alpejskich szczytów,__label__1
Starty Polaków w Rio: Dziś drugie pojedynki piłkarzy ręcznych i siatkarzy,__label__1
Michał Daszek przed meczem z Niemcami: Musimy odważniej zagrać w ataku bez nerwowości,__label__1
Rio: Drugie złoto Węgierki Hosszu pierwsze gospodarzy,__label__1
Marcin Matkowski: Nastawialiśmy się na medal,__label__1
Paul Pogba w Manchesterze United za rekordową kwotę,__label__1
Pierwsza amerykańska olimpijka w hidżabie: To było piękne doświadczenie,__label__1
Rio: Naoliwiony chorąży Tonga robi furorę nie tylko wśród kobiet. Kim jest Pita Taufatofua?,__label__1
Rio: Piotr Myszka piąty po trzech wyścigach,__label__1
Rio: Bokser zatrzymany w Rio. Proponował pokojówce seks,__label__1
Rio: Pochwała i Szczepański w półfinale w kajakarstwie górskim!,__label__1
Rio: Tomasz Zieliński przyłapany na dopingu i usunięty z reprezentacji. "Brak mi słów",__label__1
Rio: Baranowska odpadła w eliminacjach 200 m st. zmiennym,__label__1
Rio: Vincenzo Nibali przeszedł operację obojczyka,__label__1
Rafał Majka po powrocie z Rio: Drużyna dała z siebie wszystko. Nie mogłem tego zmarnować,__label__1
Rio: Męska ósemka wioślarska popłynie w repasażu,__label__1
Rio: Czwórka podwójna kobiet awansowała do finału regat wioślarskich,__label__1
Jasińska: Czułam strach gdy mijaliśmy leżącą Holenderkę,__label__1
Tenisowy ekspert: Życzę Kubotowi i Matkowskiemu medalu w deblu,__label__1
Kimi Raikkonen ożenił się po raz drugi. B. mistrz świata F1 wybrał stewardessę,__label__1
Czwarte igrzyska Sochy. "Podchodzę do nich zupełnie inaczej. Wcześniej zawiodła głowa",__label__1
Katarzyna Niewiadoma: Do medalu zabrakło współpracy w naszej grupie pościgowej pracowały tylko dwie,__label__1
Kolarka po koszmarnym wypadku na Rio: Jestem rozczarowana bo to był najlepszy wyścig w karierze,__label__1
Rio: Dziś pierwsze starty Polaków w szermierce judo i żeglarstwie,__label__1
Rio: Tenisowe sensacje trzy pływackie rekordy świata 19. złoto Phelpsa,__label__1
Dujszebajew po przegranej z Brazylią: Musimy myśleć o wyjściu z grupy a nie medalach,__label__1
Rio: Polscy szczypiorniści przegrali z Brazylią,__label__1
Ekstraklasa piłkarska: Trzeci remis Legii pierwszy Zagłębia,__label__1
Rio: Polka poza podium w wyścigu kolarskim. Złoto dla Holenderki,__label__1
Łukasz Owsian wygrał kolarski Memoriał Stanisława Królaka,__label__1
Rio już nie dla Janowicza. Odpadł w pierwszej rundzie po trzysetowym meczu,__label__1
Rio: Polscy siatkarze rozgromili Egipcjan. Pokonali ich 3:0!,__label__1
Rio: Tenisista utknął w windzie w wiosce olimpijskiej,__label__1
Rio: Brzostek i Kołosińska zaczęły od zwycięstwa w siatkówce plażowej,__label__1
Rosjanie nie wystąpią na paraolimpiadzie z powodu afery dopingowej,__label__1
Rio: Odwołano niedzielne wyścigi wioślarskie,__label__1
Breś żegna się z Rio,__label__1
Rio: 30-latka pierwszą amerykańską sportsmenką która będzie rywalizować na igrzyskach w hidżabie,__label__1
Rio: Przerażający wypadek francuskiego gimnastyka. Złamał nogę podczas skoku,__label__1
Kajetanowicz i Baran wygrali Rajd Rzeszowski,__label__1
Rio: Walkę rozpoczynają siatkarze i szczypiorniści,__label__1
Rio: Radwańska: Wiele rzeczy złożyło się na porażkę,__label__1
Rio: Tenis stołowy - Dyjas awansował do 2. rundy singla Grzybowska-Franc odpadła w 2. rundzie,__label__1
Rio: Boks - porażka Jakubowskiego w pierwszym pojedynku,__label__1
Rio: Tenis - Linette odpadła w pierwszej rundzie,__label__1
Rio: Siatkówka plażowa - wygrana Kantora i Łosiaka w pierwszym meczu grupowym,__label__1
Rafał Majka po zdobyciu brązowego medalu: Zasłużyłem na ten sukces. Przeżegnałem się przed zjazdem,__label__1
Księża będą komentować w telewizji mecze piłki nożnej,__label__1
Rio: Agnieszka Radwańska odpadła w pierwszej rundzie,__label__1
Rio: Rafał Majka z brązowym medalem w kolarstwie szosowym!,__label__1
