"Bild"": podróż Grety Thunberg obciąża klimat,__label__2
Strzelał z okna hotelu zabił 58 osób. Rodziny ofiar mogą dostać do 800 milionów dolarów,__label__2
""Z naszego studia nie zostało nic"". Specjalny oddział policji wszedł do biur Nawalnego,__label__2
Kokaina na statku w Meksyku. Oświadczenie MSZ po zatrzymaniu polskich marynarzy,__label__2
Niemcy planują wydać miliardy euro na ochronę klimatu,__label__2
Puszcza amazońska płonie. ""Chcecie abym rzucał oskarżenia na Marsjan?",__label__2,,,
"Policjanci w cywilu wtapiali się w tłumyw Hongkongu by ""wrabiać"" protestujących",__label__2,,,
"Linia lotnicza zawiesiła działalność. ""Kolejny dowód na brak właściwej ochrony konsumentów""",__label__2,,,
Przeszukiwali jej mieszkanie Polka oskarża ich o gwałt. Niemieccy policjanci aresztowani,__label__2,,,
Corbyn: dlaczego miałbym nie być premierem przez pełną kadencję?,__label__2,,,
Merkel: zjednoczenie państwa zostało ukończone jedności Niemców nie było i nie ma,__label__2,,,
Nobel z fizyki za strukturę wszechświata i egzoplanety,__label__2,,,
Mike Pence przyleci 1 września. Będzie przemawiał w Warszawie,__label__2,,,
Lorenzo na Azorach. Żywioł zmierza nad Irlandię,__label__2,,,
"Spadki na giełdzie setki aresztowań. ""Nasi prawnicy nie nadążają""",__label__2,,,
Łukaszenka przekazał sztylet dla Trumpa i pojechał zbierać arbuzy,__label__2,,,
"Niemcy chcą być ""neutralne klimatycznie"". Rząd przyjął projekty ustaw",__label__2,,,
Sebastian Kurz otrzymał misję utworzenia rządu,__label__2,,,
Polacy odkrywają tajemnice Tetzcotzinco,__label__2,,,
"Przeprowadzka"" żółwi oliwkowych. Przeszkadzała im obecność ludzi,__label__2
Pracownik brytyjskiego konsulatu ""zatrzymany za korzystanie z usług prostytutek",__label__2,,,
Powtórzone wybory i powtórzony wynik.Exit poll: Netanjahu i opozycja niemal remisują,__label__2,,,
Jest naszym obowiązkiem bronić wszystkich naszych praw wszelkimi możliwymi środkami,__label__2,,,
Turecka ofensywa w Syrii. Doniesienia o pierwszych ofiarach,__label__2,,,
Trump odwołał rozmowy z talibami.Prezydent Afganistanu: pokój wciąż możliwy,__label__2,,,
"Jedna z mniej dyskusyjnych Nagród"". Za co przyznano medycznego Nobla,__label__2
""Straciłem matkę i teraz patrzę jak moja żona pada ofiarą tych samych potężnych sił",__label__2,,,
Trump odwołał wizytę w Danii. Z powodu Grenlandii,__label__2,,,
Mocne spadki na Wall Street. Rosną obawy o kondycję globalnej gospodarki,__label__2,,,
"Woda płynęła do garażu jak wodospad"". Rośnie bilans ofiar ulew w Hiszpanii,__label__2
Odpowiedzi Wojciechowskiego nie przekonały europosłów. Dostanie ostatnią szansę,__label__2
Merkel i Zełenski chcą szybkiego spotkania ""normandzkiej czwórki",__label__2,,,
Mięso z groźną bakterią. Linia lotnicza ostrzega że mogła podawać takie posiłki,__label__2,,,
Luksusowy rządowy samolot idzie pod młotek,__label__2,,,
"Jest to cyniczne"". Niemieccy europosłowie zapowiadają sprzeciw wobec Węgra,__label__2
Tysiące ludzi przywódcy dzwony i minuta ciszy. Ostatnie pożegnanie Jacques'a Chiraca,__label__2
Armia Seulu na spornym archipelagu. Tokio o manewrach ""nie do zaakceptowania",__label__2,,,
Putin Erdogan i Rowhani spotkali sięw Ankarze. Wspólna deklaracja w sprawie Syrii,__label__2,,,
Gazprom: dokończymy Nord Stream 2 nawet bez zgody Danii,__label__2,,,
Nie tylko Dorian. Sezon na huragany i tajfuny w pełni,__label__2,,,
Samolot sił rządowych zestrzelonyw Syrii. Przyznali się dżihadyści,__label__2,,,
Prezydent Bolsonaro postanowił nie dotrzymywać obietnic dotyczących klimatu,__label__2,,,
Opozycyjna liderka skazana na blisko 10 lat więzienia,__label__2,,,
"Ostatnie takie wystąpienie Mogherini.""Świat chce byśmy byli punktem odniesienia""",__label__2,,,
Zmiany w opłatach drogowych. Można się rejestrować w nowym systemie,__label__2,,,
Więcej policji niż protestujących. Zatrzymania w Kazachstanie,__label__2,,,
Australia odbuduje port wojenny w Timorze Wschodnim. Ofensywa wobec rosnących wpływów Chin,__label__2,,,
"Może nieostre ale w wyjątkowym towarzystwie. ""Selfie z drogi"" premiera Armenii",__label__2,,,
Trump przekłada wizytę w Polsce,__label__2,,,
Pisał o kuzynie chińskiego prezydenta musi wyjechać z kraju,__label__2,,,
Separatyści przekazali kilkudziesięciu więźniów,__label__2,,,
Zwiększyła się liczba pożarów na Ziemi. NASA monitoruje sytuację,__label__2,,,
"Pekin ""popiera kluczowe interesy Pakistanu""",__label__2,,,
"Wiozła rannego rysia tuż obok trzyletniego dziecka. ""Syczał warczał uderzał na oślep łapami""",__label__2,,,
Szkocki sąd: zawieszenie parlamentu przez Johnsona niezgodne z prawem,__label__2,,,
Karen nad Wyspami Dziewiczymi i Portoryko. Może pozostać tam jeszcze tydzień,__label__2,,,
Biżuteria warta dwa miliony euro. Kradzieżw jednym z największych zamków we Francji,__label__2,,,
Mały Archie poznał arcybiskupa Tutu,__label__2,,,
"Trudna decyzja Trumpa. ""Wiele osób chce tej pracy""",__label__2,,,
"Odejście Boltona ""nie sprawi że struktury bezpieczeństwa staną się mniej dysfunkcyjne""",__label__2,,,
Bedzie nowe śledztwo w sprawie zaginionych studentów,__label__2,,,
"Johnson ostrzega Tuska: zostanie ""Mr No Deal""",__label__2,,,
Państwo powróciło do Adenu,__label__2,,,
Strzały w Halle. Szef MSW: musimy wyjśćz założenia że to atak o podłożu antysemickim,__label__2,,,
"Czarne maski flagi i transparenty. ""Warszawa wspiera Hongkong""",__label__2,,,
Premier Włoch podał się do dymisji. Wicepremier: dziękuję i nareszcie,__label__2,,,
"Pływający Czarnobyl"" zacumował na Czukotce,__label__2
Nie wierz w GPS. Ostrzeżenie dla kierowców na rajskiej wyspie,__label__2
Rozpędzają demonstrantów gumowymi kulami. ""Jesteśmy wściekli na policję i na rząd",__label__2,,,
Nadchodzi burza tropikalna Karen a z nią strach przed powodziami,__label__2,,,
Wojna handlowa się zaostrza. Chiny ogłosiły cła odwetowe na USA,__label__2,,,
Wenezuela i Rosja przedłużyły umowy o współpracy wojskowej,__label__2,,,
Prokurdyjscy burmistrzowie zastąpieni gubernatorami. Setki zatrzymanych,__label__2,,,
"Bild"": niemiecki wicemistrz świata zatrzymany. Zarzuty dotyczące dziecięcej pornografii,__label__2
Zabici i ranni w drugim dniu protestów. Godzina policyjna w trzech miastach,__label__2
Podpalenia i przerwy w dostawach prądu. Protesty separatystów,__label__2
Turecki konwój zaatakowany zginęli cywile,__label__2
""Strona irańska podjęła decyzję o zwolnieniu obywatelki Rosji",__label__2,,,
Izrael zapowiada wyłączenie prąduw części Zachodniego Brzegu,__label__2,,,
"Najstarsze na świecie biuro podróży ogłosiło upadłość. ""Wszystkie loty odwołane""",__label__2,,,
Fragment mostu zawalił się wraz z pieszymi,__label__2,,,
Gęste chmury dymu nad autostradą. Strażacy walczą z żywiołem,__label__2,,,
Nagłe lądowanie i rozbity samolot. Była gwiazda wyścigów na pokładzie,__label__2,,,
"Trump o porozumieniu z Chinami. ""Myślę że bardzo chcą zawrzeć umowę""",__label__2,,,
"Ultimatum lidera Ruchu Pięciu Gwiazd. ""Realizacja postulatów albo wybory""",__label__2,,,
Zagrzeb podtopiony po ulewie,__label__2,,,
Rzecznik TSUE: pytania prejudycjalneo system dyscyplinarny są niedopuszczalne,__label__2,,,
"Laburzyści ""neutralni"" w sprawie brexitu. Najpierw wybory",__label__2,,,
Powiem otwarcie: oczekujemy następnego etapu wymiany,__label__2,,,
"Ataki na obiekty naftowe ""za nami"". Ropa tanieje",__label__2,,,
"Potrzebny jest rząd przełomu alternatywny dla prawicy"". W Rzymie trwają rozmowy,__label__2
Rozmowy nic nie dały. Zapowiedź kolejnego strajku w Ryanairze,__label__2
Sterownia reaktora numer 4 otwiera się na turystów. Ale trzeba spełnić kilka wymogów,__label__2
Bizony najpierw zaatakowały mężczyznę potem jego dziewczynę,__label__2
Zakłócili minutę ciszy dla Jacques'a Chiraca. ""Terrorysta",__label__2,,,
Restauracja oceniła że protesty pozbawiłyją zysków. Sąd kazał opozycjonistom zapłacić,__label__2,,,
Sencow o Rosji: nieważne że wilk ubierze sięw owczą skórę będzie miał takie same kły,__label__2,,,
Obrażenia typowe dla uduszenia. Są wyniki sekcji zwłok miliardera,__label__2,,,
Jemeńscy rebelianci ogłosili że to oni dokonali ataku. Nie jest to bardzo wiarygodne,__label__2,,,
Rosjanie pokazali jak łapią północnokoreańskich kłusowników,__label__2,,,
Turysta chodził bez koszulki po nadmorskim miasteczku. Słono za to zapłaci,__label__2,,,
Pierwsza taka rozmowa Johnsona z Junckerem,__label__2,,,
Braki żywności i leków chaos w transporcie. Rządowy raport o skutkach twardego brexitu,__label__2,,,
Macron: jest porozumienie w sprawie podatku cyfrowego,__label__2,,,
"Iran ""może mieć wzbogacone do 20 procent paliwo w ciągu dwóch dni""",__label__2,,,
Przeszukania w paryskim mieszkaniu Epsteina i w agencji modelek,__label__2,,,
Cena za życie czyli ile trzeba zainwestować żeby przeżyć zmianę klimatu,__label__2,,,
Strajki w Ryanairze. Kolejne kraje na liście,__label__2,,,
"Dorian sieje zniszczenie. ""Trzeba liczyć się z większą liczbą zabitych""",__label__2,,,
Hongkoński poseł: Pekin ustalił termin zakończenia sporu. Wtedy zostaną dwie opcje,__label__2,,,
"Poważne naruszenie międzynarodowego prawa"". ONZ zaniepokojone planami Netanjahu,__label__2
Biden wezwał do impeachmentu Trumpa,__label__2
Chińskie wojsko tuż przy granicyz Hongkongiem. Zdjęcie satelitarne,__label__2
Toksyczna miłość. Zakaz pływania z delfinami zakaz jeżdżenia na słoniach,__label__2
Rośnie poparcie dla impeachmentu Trumpa,__label__2
Dziecko sprzedane za samochód. Trzy osoby aresztowane,__label__2
Duży bank w Polsce może zmienić właściciela. Niemiecki gigant ogłosił plany,__label__2
""Będę zachowywać się z godnością nieważne jak wiele jeszcze aresztów mi wlepią",__label__2,,,
Supernowoczesne myśliwce dla Polski. Departament Stanu USA daje zielone światło,__label__2,,,
Nie będziemy uczestniczyć w fikcyjnym procesie,__label__2,,,
Wybory w Portugalii. Według sondaży wygrają socjaliści,__label__2,,,
Celowali w siedzibę wywiadu najmocniej ucierpiał szpital. Kilkadziesiąt ofiar zamachu,__label__2,,,
Martwy żółw na plaży. Zjadł ponad 100 kawałków plastiku,__label__2,,,
Jaszyn nie nacieszył się wolnością. Zatrzymany natychmiast po wypuszczeniu z aresztu,__label__2,,,
Parlament Indonezji przeciwko małżeństwom dzieci,__label__2,,,
Zatrzymany przez drogówkę zastrzelił policjanta. Krążąc ulicami kontynuował masakrę,__label__2,,,
Wojciechowski po pierwszej rozmowie z przyszłą przewodniczącą KE,__label__2,,,
Ulewa nad Stambułem. Wody było nawet po pas,__label__2,,,
"MSZ Wielkiej Brytanii: wersja o ataku Hutich ""całkowicie nieprawdopodobna""",__label__2,,,
Rekordowa kumulacja w loterii rozbita. Astronomiczna suma,__label__2,,,
Amerykański niszczyciel w pobliżu spornych wysp. Sygnał odstraszający dla Pekinu,__label__2,,,
Tragiczny finał poszukiwań. Nie żyje Blanca Fernandez Ochoa,__label__2,,,
"Dwa niezidentyfikowane pociski"" wystrzelone. Korea Północna zapewnia że chce rozmów,__label__2
Sąd: nie ma potrzeby wydawania nakazu wobec premiera Johnsona,__label__2
Silny cios w brzuch młodej kobiety. Brutalne zachowanie rosyjskiego policjanta,__label__2
Dzieci z objawami ""syndromu wilkołaka"". Dostały lek z pomylonej partii,__label__2
Media piszą o kłopotach kandydata na komisarza. ""Nic nie wiem",__label__2,,,
Tak masowego napływu migrantów nie widzieliśmy od 2016 roku,__label__2,,,
"Greta Thunberg dopłynęła do Nowego Jorku. ""Wreszcie na miejscu""",__label__2,,,
"Ogień trawi lasy w Hiszpanii Portugalii i Francji. To ""ogromne zagrożenie""",__label__2,,,
"Decyzja metropolity wywołała oburzenie. ""Chcą przekreślić naszą historię""",__label__2,,,
Pogrzeb Mugabego dopiero za miesiąc. Chcą zbudować mu mauzoleum,__label__2,,,
Chaos i setki odwołanych lotów. Lotnisko w Hongkongu wznowi pracę jutro,__label__2,,,
Norweska policja bada strzelaninę w meczecie jako akt terroryzmu,__label__2,,,
Diakonat dla kobiet? Kolejny kontrowersyjny temat watykańskiego synodu,__label__2,,,
"Naloty na siły rządowe w Jemenie. ""W pełni odpowiedzialne są Emiraty""",__label__2,,,
F-16 strąciły drona przy granicy Turcji z Syrią,__label__2,,,
Roszady w japońskim rządzie. Nowi szefowie kluczowych ministerstw,__label__2,,,
"Chcą strzelać do niedźwiedzi. ""Martwię się o życie mieszkańców i turystów""",__label__2,,,
"Panie Prezydencie nie jesteś ponad prawem"". Pelosi ostrzega Trumpa,__label__2
Z laptopem nie polecą. Ryzyko pożaru,__label__2
Tysiąc martwych raków szlachetnych w potoku. ""To coś strasznego",__label__2,,,
Na zmianę stali w ciszy przed gmachem administracji prezydenta,__label__2,,,
"Ryzyko ""komplikacji"" dla tysięcy polskich obywateli. Apel ambasadora",__label__2,,,
Spór o rodzinne finanse i podejrzenie o pierwsze przestępstwo w kosmosie,__label__2,,,
Argentyna zaostrza kontrolę nad rynkiem wymiany walut,__label__2,,,
Norweski urząd wykrył radioaktywny jod przy granicy z Rosją,__label__2,,,
Amerykanie mają nowego pierwszego żołnierza,__label__2,,,
"Kierowca spał w trakcie jazdy. ""To szaleństwo""",__label__2,,,
Przyjazd na Wyspy praca i opieka zdrowotna po brexicie. Ekspert wyjaśnia,__label__2,,,
"Nawet nie wiemy jaki skarb tracimy"". Dlaczego Puszcza Amazońska jest tak ważna,__label__2
Protesty separatystów. Do Papui skierowano dodatkowe siły,__label__2
Paraolimpijczyk wspiął się na samolot inny aktywista na dach. ""Przejmujemy to lotnisko!",__label__2,,,
Zakonnicy wykorzystywali seksualnie dzieci. Ofiarami byli mali chórzyści i katoliccy harcerze,__label__2,,,
Byli dowódcy partyzantki zapowiadają powrót do walki. Prezydent wyznacza nagrodę,__label__2,,,
Wepchnęli 10-metrowego wieloryba z powrotem do oceanu,__label__2,,,
Tajfun Tapa w Japonii. Dwie osoby nie żyją,__label__2,,,
"Dziesiątki ofiar wśród demonstrantów. Premier ostrzega przed ""zniszczeniem całego państwa""",__label__2,,,
Starcie pokoleń w debacie demokratów w USA,__label__2,,,
Trump rozważa kolejny cios w chińskie firmy,__label__2,,,
Rejs zamiast podróży samolotem. Greta Thunberg płynie do USA,__label__2,,,
Trzecia kandydatka bez zielonego światła w europarlamencie,__label__2,,,
13-latek biwakował nad rzeką. Gdy spał niedźwiedź ugryzł go w twarz,__label__2,,,
Dziesiątki zabitych w antyrządowych protestach,__label__2,,,
Z bazy wojskowej skradziono broń. Były minister obrony oskarżony o krycie sprawców,__label__2,,,
Turyści ignorują zakaz. Posypały się kary finansowe,__label__2,,,
Erdogan: dążymy do zasilania terenów na wschód od Eufratu fontannami pokoju,__label__2,,,
"Wraca ""formuła Steinmeiera"" Zełenski składa zapewnienia",__label__2,,,
Seria wybuchów w składzie amunicji w turystycznym regionie Cypru,__label__2,,,
"Wybuchy w składzie amunicji na Cyprze. ""Noc spędziliśmy na plaży""",__label__2,,,
"Wydobycie ropy wraca do normy. ""Aramco silniejsze niż kiedykolwiek""",__label__2,,,
"Huragan Dorian uderzył w Bahamy. ""To wyjątkowo niebezpieczna sytuacja""",__label__2,,,
Znamy datę przesłuchania Janusza Wojciechowskiego przez PE. Odpowie na pytania przedstawicieli komisji ds. rolnictwa i środowiska,__label__2,,,
To oficjalne stanowisko KO? Sekretarz sztabu Koalicji Obywatelskiej: Jestem zwolennikiem równości małżeńskiej i małżeństw…,__label__2,,,
Między polityką a nauką na polskich uczelniach - z akcentem na tę pierwszą,__label__2,,,
Lider PO wierzy w to co mówi? Schetyna: Rząd PiS zmarnował cztery lata w temacie budowy autostrad i dróg ekspresowych,__label__2,,,
"To znalazły sobie kandydata! Dulkiewicz i Bieńkowska udzielają poparcia... Gawłowskiemu! ""Staszku trzymam za ciebie kciuki""",__label__2,,,
"Zgubił się? Senator PiS użala się w ""Wyborczej"": Parlament nie jest parlamentem. Marszałek Sejmu nie jest marszałkiem Sejmu",__label__2,,,
Koalicja Obywatelska czytaj – warszawska konwencja obłudy hipokryzji zakłamania i lekceważenia obywateli właśnie,__label__2,,,
Żakowski wchodzi w politykę? Powiesił plakat kandydatki KE. Brudziński odpowiada: A ile hejtu i grubiaństwa pada wobec TVP,__label__2,,,
AntyPiS się domknął. Każdy głos nie na PiS to głos na III RP. Ważny wniosek po laurce TVN dla Konfederacji,__label__2,,,
"Kandydat PiS przewidział numer listy. Matczak szaleje: ""Trzeba przesłuchać tego człowieka i PKW""",__label__2,,,
"Wszedł do TVP3 Opole z parasolką wyszedł... z torbą fotoreportera. Działacz partii Razem broni się: ""Doszło do pomyłki""",__label__2,,,
Bosak jak Kukiz a Kosiniak-Kamysz z szansą na przekroczenie progu czyli garść refleksji po debacie przedwyborczej,__label__2,,,
Promotor i opiekunka Jachiry. Jej pojawienie stało się świetnym testem tego czy Kidawa-Błońska i jej szef partyjny mówią prawdę,__label__2,,,
"Repolonizacja branży ciepłowniczej? Schetyna nie widzi takiej konieczności. Kandydat PiS do Sejmu: ""Państwo nie może…",__label__2,,,
Trump Zełenski a sprawa polska. Kilka wniosków z polityki prezydenta USA,__label__2,,,
